instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_hour,konsistensi,avg_casual_hourly,avg_registered_hourly,avg_humidity,avg_windspeed,avg_temp,avg_atemp
679,2012-11-09,4,1,11,0,5,1,1,0.361667,0.355413,0.540833,0.214558,709,5283,5992,5992,True,29.541666666666668,220.125,0.5408333333333334,0.21455833333333332,0.36166666666666664,0.35541249999999996
680,2012-11-10,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.0578458,2090,4446,6536,6536,True,87.08333333333333,185.25,0.6454166666666666,0.05784583333333334,0.38916666666666666,0.3939375
681,2012-11-11,4,1,11,0,0,0,1,0.420833,0.421713,0.659167,0.1275,2290,4562,6852,6852,True,95.41666666666667,190.08333333333334,0.6591666666666667,0.1275,0.42083333333333334,0.4217125
682,2012-11-12,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,1097,5172,6269,6269,True,45.708333333333336,215.5,0.7416666666666667,0.17351666666666665,0.48500000000000004,0.4753833333333333
683,2012-11-13,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,327,3767,4094,4094,True,13.625,156.95833333333334,0.6629166666666667,0.3420458333333333,0.3433333333333333,0.323225
684,2012-11-14,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,373,5122,5495,5495,True,15.541666666666666,213.41666666666666,0.5520833333333334,0.19962500000000002,0.2891666666666667,0.2815625
685,2012-11-15,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.152987,320,5125,5445,5445,True,13.333333333333334,213.54166666666666,0.6204166666666667,0.1529875,0.32166666666666666,0.3244916666666667
686,2012-11-16,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,484,5214,5698,5698,True,20.166666666666668,217.25,0.5245833333333333,0.17102499999999998,0.345,0.3472041666666667
687,2012-11-17,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,1313,4316,5629,5629,True,54.708333333333336,179.83333333333334,0.5454166666666667,0.1797291666666667,0.325,0.3263833333333333
688,2012-11-18,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.227612,922,3747,4669,4669,True,38.416666666666664,156.125,0.6929166666666666,0.2276125,0.3425,0.33774583333333336
689,2012-11-19,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,449,5050,5499,5499,True,18.708333333333332,210.41666666666666,0.6233333333333334,0.23506666666666665,0.38083333333333336,0.3756208333333333
690,2012-11-20,4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082725,534,5100,5634,5634,True,22.25,212.5,0.685,0.082725,0.3741666666666667,0.38066666666666665
691,2012-11-21,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,615,4531,5146,5146,True,25.625,188.79166666666666,0.61375,0.10324583333333333,0.35333333333333333,0.36489166666666667
692,2012-11-22,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.0528708,955,1470,2425,2425,True,39.791666666666664,61.25,0.5804166666666667,0.05287083333333333,0.34,0.3503708333333333
693,2012-11-23,4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.148021,1603,2307,3910,3910,True,66.79166666666667,96.125,0.56875,0.14802083333333335,0.36833333333333335,0.37877916666666667
694,2012-11-24,4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376871,532,1745,2277,2277,True,22.166666666666668,72.70833333333333,0.4045833333333333,0.3768708333333333,0.2783333333333333,0.24874166666666667
695,2012-11-25,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,309,2115,2424,2424,True,12.875,88.125,0.4683333333333333,0.1505,0.24583333333333335,0.25758333333333333
696,2012-11-26,4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04665,337,4750,5087,5087,True,14.041666666666666,197.91666666666666,0.5354166666666667,0.04665,0.31333333333333335,0.3390041666666667
697,2012-11-27,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,123,3836,3959,3959,True,5.125,159.83333333333334,0.7866666666666666,0.2375625,0.2916666666666667,0.2815583333333333
698,2012-11-28,4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.210821,198,5062,5260,5260,True,8.25,210.91666666666666,0.50625,0.21082083333333335,0.2966666666666667,0.2897625
699,2012-11-29,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522,243,5080,5323,5323,True,10.565217391304348,220.8695652173913,0.5556521739130434,0.11552173913043479,0.2808695652173913,0.2984217391304348
700,2012-11-30,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708,362,5306,5668,5668,True,15.083333333333334,221.08333333333334,0.6495833333333333,0.05847083333333333,0.29833333333333334,0.3238666666666667
701,2012-12-01,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042,951,4240,5191,5191,True,39.625,176.66666666666666,0.8066666666666666,0.05970416666666667,0.29833333333333334,0.31690416666666665
702,2012-12-02,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379,892,3757,4649,4649,True,37.166666666666664,156.54166666666666,0.8233333333333334,0.12437916666666667,0.3475,0.35920833333333335
703,2012-12-03,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208,555,5679,6234,6234,True,23.125,236.625,0.7675000000000001,0.08272083333333334,0.45249999999999996,0.45579583333333334
704,2012-12-04,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129,551,6055,6606,6606,True,22.958333333333332,252.29166666666666,0.73375,0.17412916666666667,0.47583333333333333,0.4690541666666667
705,2012-12-05,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,331,5398,5729,5729,True,13.791666666666666,224.91666666666666,0.48500000000000004,0.32402083333333337,0.4383333333333333,0.42801249999999996
706,2012-12-06,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,340,5035,5375,5375,True,14.166666666666666,209.79166666666666,0.50875,0.17475416666666665,0.2558333333333333,0.2582041666666667
707,2012-12-07,4,1,12,0,5,1,2,0.320833,0.321958,0.764167,0.1306,349,4659,5008,5008,True,14.541666666666666,194.125,0.7641666666666667,0.1306,0.32083333333333336,0.3219583333333333
708,2012-12-08,4,1,12,0,6,0,2,0.381667,0.389508,0.91125,0.101379,1153,4429,5582,5582,True,48.041666666666664,184.54166666666666,0.91125,0.10137916666666667,0.38166666666666665,0.38950833333333335
709,2012-12-09,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,441,2787,3228,3228,True,18.375,116.125,0.9054166666666666,0.157975,0.3841666666666667,0.39014583333333336
710,2012-12-10,4,1,12,0,1,1,2,0.435833,0.435575,0.925,0.190308,329,4841,5170,5170,True,13.708333333333334,201.70833333333334,0.9249999999999999,0.19030833333333333,0.43583333333333335,0.435575
711,2012-12-11,4,1,12,0,2,1,2,0.353333,0.338363,0.596667,0.296037,282,5219,5501,5501,True,11.75,217.45833333333334,0.5966666666666667,0.2960375,0.35333333333333333,0.33836249999999995
712,2012-12-12,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,310,5009,5319,5319,True,12.916666666666666,208.70833333333334,0.5383333333333333,0.16293749999999999,0.29750000000000004,0.2973375
713,2012-12-13,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,425,5107,5532,5532,True,17.708333333333332,212.79166666666666,0.48583333333333334,0.17412916666666667,0.29583333333333334,0.2941875
714,2012-12-14,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.131229,429,5182,5611,5611,True,17.875,215.91666666666666,0.6429166666666667,0.13122916666666667,0.2816666666666667,0.2941916666666667
715,2012-12-15,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,767,4280,5047,5047,True,31.958333333333332,178.33333333333334,0.6504166666666666,0.10635,0.32416666666666666,0.3383833333333333
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,3786,True,22.416666666666668,135.33333333333334,0.83875,0.10074166666666667,0.3625,0.3699375
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,4585,True,8.833333333333334,182.20833333333334,0.9070833333333334,0.09825833333333334,0.3933333333333333,0.40149999999999997
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,5557,True,18.041666666666668,213.5,0.66625,0.22140416666666665,0.41083333333333333,0.40970833333333334
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,5267,True,13.875,205.58333333333334,0.6254166666666666,0.18409166666666665,0.3325,0.3421625
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,4128,True,13.083333333333334,158.91666666666666,0.6679166666666667,0.1324625,0.33,0.33521666666666666
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,3623,True,9.208333333333334,141.75,0.5566666666666666,0.37438333333333335,0.32666666666666666,0.3017666666666667
722,2012-12-22,1,1,12,0,6,0,1,0.265833,0.236113,0.44125,0.407346,205,1544,1749,1749,True,8.541666666666666,64.33333333333333,0.44125,0.4073458333333333,0.2658333333333333,0.23611250000000003
723,2012-12-23,1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.133083,408,1379,1787,1787,True,17.0,57.458333333333336,0.5154166666666666,0.13308333333333333,0.24583333333333335,0.2594708333333333
724,2012-12-24,1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.0772304,174,746,920,920,True,7.565217391304348,32.43478260869565,0.7913043478260869,0.0772304347826087,0.23130434782608697,0.2589
725,2012-12-25,1,1,12,1,2,0,2,0.291304,0.294465,0.734783,0.168726,440,573,1013,1013,True,19.130434782608695,24.91304347826087,0.7347826086956522,0.16872608695652175,0.29130434782608694,0.2944652173913043
726,2012-12-26,1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316546,9,432,441,441,True,0.375,18.0,0.8233333333333334,0.31654583333333336,0.24333333333333332,0.22033333333333335
727,2012-12-27,1,1,12,0,4,1,2,0.254167,0.226642,0.652917,0.350133,247,1867,2114,2114,True,10.291666666666666,77.79166666666667,0.6529166666666667,0.35013333333333335,0.25416666666666665,0.22664166666666666
728,2012-12-28,1,1,12,0,5,1,2,0.253333,0.255046,0.59,0.155471,644,2451,3095,3095,True,26.833333333333332,102.125,0.59,0.15547083333333334,0.25333333333333335,0.25504583333333336
729,2012-12-29,1,1,12,0,6,0,2,0.253333,0.2424,0.752917,0.124383,159,1182,1341,1341,True,6.625,49.25,0.7529166666666667,0.12438333333333333,0.25333333333333335,0.24240000000000003
730,2012-12-30,1,1,12,0,0,0,1,0.255833,0.2317,0.483333,0.350754,364,1432,1796,1796,True,15.166666666666666,59.666666666666664,0.48333333333333334,0.35075416666666664,0.25583333333333336,0.23170000000000002
731,2012-12-31,1,1,12,0,1,1,2,0.215833,0.223487,0.5775,0.154846,439,2290,2729,2729,True,18.291666666666668,95.41666666666667,0.5775,0.15484583333333332,0.21583333333333332,0.22348749999999998
